,name,code,product,kind,date,month,represent,region
213, 엑스게이트,356680,소프트웨어 개발 및 공급업,통합 네트워크 보안 솔루션,2023-03-16,12월,주갑수,서울특별시
214, 미래에셋드림스팩1호,442900,금융 지원 서비스업,기업인수합병,2023-03-15,12월,박장우,서울특별시
215, 금양그린파워,282720,전기 및 통신 공사업,"플랜트, 발전소 및 신재생에너지 발전소 공사 및 용역",2023-03-13,12월,이윤철..,울산광역시
216, 라온텍,418420,전자부품 제조업,"마이크로디스플레이, 컨트롤러 IC",2023-03-09,12월,김보은,경기도
217, 자람테크놀로지,389020,반도체 제조업,"XGSPON, 기가와이어, 광트랜시버 등",2023-03-07,12월,백준현,경기도
218, 하나26호스팩,446750,금융 지원 서비스업,기업인수합병,2023-03-07,12월,김상규,서울특별시
219, 나노팀,417010,일반 목적용 기계 제조업,전기차용 방열제품,2023-03-03,12월,최윤성,대전광역시
220, 바이오인프라,199730,자연과학 및 공학 연구개발업,"생동성시험, 검체 분석",2023-03-02,12월,이상득,경기도
221, 삼성스팩8호,448740,금융 지원 서비스업,기업인수합병,2023-03-02,12월,안신영,서울특별시
222, 유안타제13호스팩,449020,금융 지원 서비스업,금융 지원 서비스,2023-02-28,12월,이현범,서울특별시
223, 미래에셋비전스팩2호,446190,금융 지원 서비스업,기업인수합병,2023-02-24,12월,이효상,서울특별시
224, 이노진,344860,기타 화학제품 제조업,"탈모케어제품(볼빅), 피부케어제품(Dr.메디션)",2023-02-20,12월,이광훈,서울특별시
225, 화인써키트,127980,전자부품 제조업,인쇄회로기판(PCB),2023-02-17,12월,유수권,인천광역시
226, 제이오,418550,"건축기술, 엔지니어링 및 관련 기술 서비스업","탄소나노튜브, 금속탱크 및 유사용기",2023-02-16,12월,강득주,인천광역시
227, 샌즈랩,411080,소프트웨어 개발 및 공급업,사이버 위협 인텔리전스(CTI),2023-02-15,12월,김기홍,경기도
228, 꿈비,407400,가구 제조업,"놀이방매트, 유아거실가구 등",2023-02-09,12월,박영건,경기도
229, 스튜디오미르,408900,"영화, 비디오물, 방송프로그램 제작 및 배급업",애니메이션 제작,2023-02-07,12월,유재명,서울특별시
230, 삼기이브이,419050,자동차 신품 부품 제조업,배터리(이차전지) 부품 (엔드플레이트),2023-02-03,12월,김치환,충청남도
231, 코오롱모빌리티그룹,450140,자동차 판매업,수입자동차 유통 및 정비업,2023-01-31,12월,전철원,경기도
232, 오브젠,417860,소프트웨어 개발 및 공급업,CRM 소프트웨어,2023-01-30,12월,전배문,서울특별시
233, 미래반도체,254490,기타 전문 도매업,반도체,2023-01-27,12월,이정,서울특별시
234, 지슨,289860,소프트웨어 개발 및 공급업,무선 도청·해킹·불법촬영 탐지시스템,2023-01-26,12월,한동진,서울특별시
235, 태양3C,052960,자동차 부품 및 내장품 판매업,"와이어링 하네스 커넥터, 초음파 프로브 케이블",2023-01-26,12월,황창순,강원특별자치도
236, 티이엠씨,425040,기초 화학물질 제조업,반도체용 특수가스,2023-01-19,12월,유원양,충청북도
237, 한주라이트메탈,198940,1차 비철금속 제조업,알루미늄 기반 경량화 자동차 부품,2023-01-19,12월,이용진,울산광역시
238, 옵티코어,380540,마그네틱 및 광학 매체 제조업,"광트랜시버, 광다중화장치 등",2022-12-29,12월,진재현,경기도
239, 아이오바이오,447690,의료용 기기 제조업,정량광형광기술을 활용한 구강질환 진단검사 의료기기,2022-12-28,12월,윤홍철,서울특별시
240, 타이드,346010,전자부품 제조업,"PLC모뎀, DCU",2022-12-28,12월,조경종,서울특별시
241, 신영스팩9호,445970,금융 지원 서비스업,기업인수,2022-12-27,12월,손길현,서울특별시
242, 신스틸,162300,1차 철강 제조업,"컬러강판, 아연도금강판 등 강판류",2022-12-23,12월,신승곤,부산광역시
243, 지에프씨생명과학,388610,기타 화학제품 제조업,화장품 바이오 소재 및 임상실험,2022-12-23,12월,강희철..,경기도
244, 카이바이오텍,446600,의약품 제조업,방사성 진단 및 치료 의약품 ,2022-12-23,12월,김영덕,전북특별자치도
245, 바이오노트,377740,의료용품 및 기타 의약 관련제품 제조업,"Rapid 반제품 및 완제품, 동물용신속진단 키트",2022-12-22,12월,조병기,경기도
246, 비엔케이제1호스팩,445360,금융 지원 서비스업,기업인수합병,2022-12-22,12월,조국형,서울특별시
247, 마이크로엔엑스,448780,의료용 기기 제조업,의료용구(전동기),2022-12-21,12월,이종건..,대구광역시
248, 애니메디솔루션,390110,의료용 기기 제조업,"맞춤형 수술솔루션(시뮬레이터, 수술가이드, 보형물)",2022-12-21,12월,김국배,경기도
249, IBKS제21호스팩,442770,금융 지원 서비스업,기업인수 및 합병,2022-12-16,12월,김태우,서울특별시
250, 엔에이치스팩27호,440820,금융 지원 서비스업,기타 금융 지원 서비스업,2022-12-16,12월,정정한,서울특별시
251, 핑거스토리,417180,기타 정보 서비스업,"웹툰, 디지털 만화, 웹소설",2022-12-08,12월,라현성,서울특별시
252, SAMG엔터,419530,"영화, 비디오물, 방송프로그램 제작 및 배급업",애니메이션 IP 기획 및 관련 제품 제작,2022-12-06,12월,김수훈,서울특별시
253, 대신밸런스제14호스팩,442310,금융 지원 서비스업,금융 지원 서비스업,2022-12-05,12월,박규상,서울특별시
254, 엔에이치스팩26호,439410,금융 지원 서비스업,기타 금융 지원 서비스업,2022-12-01,12월,이정석,서울특별시
255, 유진스팩9호,442130,금융 지원 서비스업,기업인수합병,2022-12-01,12월,박근진,서울특별시
256, 아하,102950,전자부품 제조업,"전자칠판, 전자교탁 등 ",2022-11-30,12월,구기도..,경기도
257, 에이아이더뉴트리진,311960,소프트웨어 개발 및 공급업,"건강기능식품, AI솔루션, 분자진단키트",2022-11-29,12월,김 수..,경기도
258, 대신밸런스제13호스팩,438220,금융 지원 서비스업,금융 지원 서비스업,2022-11-28,12월,한양현,서울특별시
259, 유니드비티플러스,446070,제재 및 목재 가공업,MDF 등,2022-11-28,12월,한상준,서울특별시
260, 펨트론,168360,특수 목적용 기계 제조업,3D 정밀측정 검사장비,2022-11-24,12월,유영웅,서울특별시
261, 인벤티지랩,389470,자연과학 및 공학 연구개발업,마이크로/나노 입자 기반 약물전달 플랫폼 및 관련 제품,2022-11-22,12월,김주희,경기도
262, 엔젯,419080,특수 목적용 기계 제조업,"EHD 잉크젯 프린터, EHD 코터",2022-11-18,12월,변도영,경기도
263, 유비온,084440,소프트웨어 개발 및 공급업,학습관리시스템 등 에듀테크 플랫폼 (코스모스) 및 교육서비스,2022-11-18,09월,임재환,서울특별시
264, 티쓰리,204610,소프트웨어 개발 및 공급업,온라인 및 모바일 게임 등,2022-11-17,12월,홍민균,서울특별시
265, 티에프이,425420,전자부품 제조업,"COK, Board, Test Socket",2022-11-17,12월,문성주,경기도
266, 윤성에프앤씨,372170,특수 목적용 기계 제조업,2차전지용 믹싱시스템,2022-11-14,12월,박치영,경기도
267, 디티앤씨알오,383930,자연과학 및 공학 연구개발업,비임상 및 임상시험 대체 용역,2022-11-11,12월,박채규,경기도
268, 뉴로메카,348340,특수 목적용 기계 제조업,"협동로봇, 협동로봇 자동화 플랫폼, 로봇제어기 등",2022-11-04,12월,박종훈,서울특별시
269, 제이아이테크,417500,기타 화학제품 제조업,반도체 프리커서 및 쿼츠/블랭크/포토마스크용 케이스,2022-11-04,12월,함석헌,전북특별자치도
270, LX세미콘,108320,반도체 제조업,Display Driver IC,2022-11-03,12월,이윤태,대전광역시
271, 엔에이치스팩25호,438580,금융 지원 서비스업,기업인수합병,2022-11-03,12월,경국현,서울특별시
272, 교보13호스팩,440790,금융 지원 서비스업,기업 인수 및 합병,2022-11-02,12월,최윤석,서울특별시
273, 큐알티,405100,"그외 기타 전문, 과학 및 기술 서비스업",반도체 신뢰성 검사 및 종합분석,2022-11-02,12월,김영부,경기도
274, IBKS제20호스팩,439730,금융 지원 서비스업,기업인수 및 합병,2022-10-28,12월,최규원,서울특별시
275, 저스템,417840,특수 목적용 기계 제조업,반도체 습도제어 System,2022-10-28,12월,임영진,경기도
276, 산돌,419120,소프트웨어 개발 및 공급업,리테일 폰트 등,2022-10-27,12월,윤영호..,서울특별시
277, 삼성스팩7호,439250,금융 지원 서비스업,기업인수합병,2022-10-26,12월,이지연,서울특별시
278, 탈로스,434190,일차전지 및 이차전지 제조업,군용 리튬이온 이차전지,2022-10-24,12월,채재호,경기도
279, 플라즈맵,405000,의료용 기기 제조업,플라즈마 멸균기 및 표면처리기기,2022-10-21,12월,임유봉..,대전광역시
280, 엔에이치스팩24호,437780,금융 지원 서비스업,기업인수합병,2022-10-20,12월,이인직,서울특별시
281, 핀텔,291810,소프트웨어 개발 및 공급업,AI 영상 분석 솔루션 및 소프트웨어,2022-10-20,12월,김동기,경기도
282, 하나금융25호스팩,435620,금융 지원 서비스업,기업인수합병,2022-10-20,12월,남강욱,서울특별시
283, 한국제11호스팩,436610,금융 지원 서비스업,기업인수합병,2022-10-20,12월,윤건수,서울특별시
284, 샤페론,378800,기초 의약물질 제조업,합성신약 및 항체치료제신약 기술제품 및 기술이전,2022-10-19,12월,성승용,서울특별시
285, 비스토스,419540,의료용 기기 제조업,환자 및 태아감시장치,2022-10-18,12월,이후정,경기도
286, 탑머티리얼,360070,일차전지 및 이차전지 제조업,"이차전지 시스템 엔지니어링, 전극소재, 양극소재",2022-10-18,12월,노환진,경기도
287, 에스비비테크,389500,일반 목적용 기계 제조업,"베어링, 감속기",2022-10-17,12월,류재완..,경기도
288, 오에스피,368970,동물용 사료 및 조제식품 제조업,프리미엄 반려동물 사료,2022-10-14,12월,강재구,충청남도
289, 모델솔루션,417970,특수 목적용 기계 제조업,"하이엔드 프로토타입 제조, 다품종 소량생산 서비스",2022-10-07,12월,우병일,서울특별시
290, 이노룰스,296640,소프트웨어 개발 및 공급업,"InnoRules, InnoProduct",2022-10-07,12월,김길곤,서울특별시
291, 파인엠텍,441270,전자부품 제조업,IT부품,2022-10-07,12월,이재규,경기도
292, KB스타리츠,432320,부동산 임대 및 공급업,"벨기에 North Galaxy Towers, 영국 Samsung Europe HQ",2022-10-06,01월,신명재,서울특별시
293, SK증권제8호스팩,435870,금융 지원 서비스업,기업인수목적회사,2022-10-06,12월,김석,서울특별시
294, 유안타제10호스팩,435380,금융 지원 서비스업,기업인수목적회사,2022-10-06,12월,고민호,서울특별시
295, 선바이오,067370,의약품 제조업,"PEG유도체 제품 (62%), 기술료수입 (38%)",2022-10-05,12월,노광,경기도
296, 더블유씨피,393890,일차전지 및 이차전지 제조업,이차전지용 분리막,2022-09-30,12월,최원근,충청북도
297, 알피바이오,314140,의약품 제조업,연질캡슐 제형의 의약품 및 건강기능식품,2022-09-29,12월,윤재훈..,서울특별시
298, 하나금융24호스팩,430230,금융 지원 서비스업,기업인수합병,2022-09-29,12월,이황상,서울특별시
299, 한화플러스제3호스팩,430460,금융 지원 서비스업,기업 인수 합병,2022-09-29,12월,류창우,서울특별시
300, 티엘엔지니어링,413300,"건축기술, 엔지니어링 및 관련 기술 서비스업",클린룸 설계 및 시공,2022-09-27,12월,서충옥,경기도
301, 오픈엣지테크놀로지,394280,소프트웨어 개발 및 공급업,시스템 반도체 IP,2022-09-26,12월,이성현,서울특별시
302, 키움제7호스팩,433530,금융 지원 서비스업,기업 인수합병,2022-09-07,12월,박정근,서울특별시
303, 신영스팩8호,430220,금융 지원 서비스업,기업인수,2022-08-26,12월,변 해..,서울특별시
304, 대성하이텍,129920,특수 목적용 기계 제조업,"정밀부품, 스위스턴 자동선반, 컴팩트 머시닝센터",2022-08-22,12월,최우각..,대구광역시
305, 쏘카,403550,운송장비 임대업,"카셰어링, 모빌리티 플랫폼 등",2022-08-22,12월,박재욱,제주특별자치도
306, 에이치와이티씨,148930,기타 금속 가공제품 제조업,2차전지 장비 초정밀 부품,2022-08-09,12월,성보경,경기도
307, 새빗켐,107600,기타 화학제품 제조업,"폐전지재활용소재, 폐산재활용",2022-08-04,12월,박민규,경상북도
308, 유안타제9호스팩,430700,금융 지원 서비스업,기업인수목적회사,2022-08-04,12월,현승철,서울특별시
309, 수산인더스트리,126720,건물설비 설치 공사업,전력발전설비 정비 용역,2022-08-01,12월,한봉섭..,충청남도
310, 신한제10호스팩,418210,금융 지원 서비스업,금융서비스(기업인수목적 회사),2022-07-29,12월,왕선영,서울특별시
311, 아이씨에이치,368600,전자부품 제조업,스마트기기용 필름형 안테나,2022-07-29,12월,김영훈,경기도
312, 성일하이텍,365340,기초 화학물질 제조업,"코발트, 니켈, 리튬 등",2022-07-28,12월,이강명,전북특별자치도
313, 에이프릴바이오,397030,자연과학 및 공학 연구개발업,항체의약품 및 재조합 단백질 의약품,2022-07-28,12월,차상훈,강원특별자치도
314, 퓨쳐메디신,341170,자연과학 및 공학 연구개발업,뉴클레오사이드 유도체 기반 합성의약품,2022-07-27,12월,정낙신..,경기도
